Molecule ChEMBL ID,Parent Molecule ChEMBL ID,Parent Molecule Name,Warning Type,Warning Class,Description,Country/Year,EFO ID,EFO Term,EFO ID for Warning Class,References
CHEMBL1747,CHEMBL1747,TOBRAMYCIN,Black Box Warning,neurotoxicity,None,United States: None,None,None,EFO:0011057,Type: DailyMed RefID: 6168205f-e917-4826-9519-f444aa51a5b2 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=6168205f-e917-4826-9519-f444aa51a5b2|Type: DailyMed RefID: 8cfeb84f-193a-458a-bdec-205d9274e1a4 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=8cfeb84f-193a-458a-bdec-205d9274e1a4|Type: DailyMed RefID: a9897444-71f6-42af-9b71-4aa77829ade0 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=a9897444-71f6-42af-9b71-4aa77829ade0|Type: DailyMed RefID: 9a5cecd6-aa65-42d2-b15a-06b4fcebcc0f URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=9a5cecd6-aa65-42d2-b15a-06b4fcebcc0f|Type: FDA RefID: 02b48684-168c-4cd9-8375-794206eff23e URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=02b48684-168c-4cd9-8375-794206eff23e|Type: FDA RefID: 10660034-8b30-492c-ae59-171bcbc397da URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=10660034-8b30-492c-ae59-171bcbc397da
CHEMBL154111,CHEMBL154111,SALSALATE,Black Box Warning,gastrointestinal toxicity,None,United States: None,None,None,EFO:0011050,Type: DailyMed RefID: 1e63322d-8171-48a0-93db-6f737630fe16 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=1e63322d-8171-48a0-93db-6f737630fe16|Type: DailyMed RefID: abb9570f-3866-4f6c-befc-2ca9f1f0902b URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=abb9570f-3866-4f6c-befc-2ca9f1f0902b|Type: DailyMed RefID: 4ba8505a-c5bd-430a-9888-42910df46995 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4ba8505a-c5bd-430a-9888-42910df46995|Type: FDA RefID: 8bc31246-b962-46fd-b235-26c34b1b0781 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=8bc31246-b962-46fd-b235-26c34b1b0781|Type: FDA RefID: cef8d6d6-a4e8-4502-8e2f-7cd5129a434c URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=cef8d6d6-a4e8-4502-8e2f-7cd5129a434c|Type: FDA RefID: d7e794d0-fa25-4709-b126-ada3576b4eb6 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=d7e794d0-fa25-4709-b126-ada3576b4eb6
CHEMBL1201120,CHEMBL1005,REMIFENTANIL,Black Box Warning,misuse,None,United States: None,None,None,EFO:0011049,Type: DailyMed RefID: d2374b84-81c9-44f9-a4a9-1071281b2531 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=d2374b84-81c9-44f9-a4a9-1071281b2531|Type: FDA RefID: f97b92ff-fba1-4421-a1bd-bd4504c8608a URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=f97b92ff-fba1-4421-a1bd-bd4504c8608a|Type: FDA RefID: 8b4c8696-e23e-4c51-a4d2-babab5bd945a URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=8b4c8696-e23e-4c51-a4d2-babab5bd945a
CHEMBL1743082,CHEMBL1743082,TRASTUZUMAB EMTANSINE,Black Box Warning,hepatotoxicity,None,United States: None,None,None,EFO:0011052,
CHEMBL972,CHEMBL972,SELEGILINE,Black Box Warning,psychiatric toxicity,None,United States: None,None,None,EFO:0011059,Type: DailyMed RefID: b891bd9f-fdb8-4862-89c5-ecdd700398a3 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=b891bd9f-fdb8-4862-89c5-ecdd700398a3
CHEMBL1643,CHEMBL1643,RIBAVIRIN,Black Box Warning,hematological toxicity,None,United States: None,None,None,EFO:0011051,Type: DailyMed RefID: 27c184e4-e8ac-4ec5-882f-cf4f27030e4c URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=27c184e4-e8ac-4ec5-882f-cf4f27030e4c|Type: DailyMed RefID: 08992c51-8fe9-4d37-85cc-42ff337bda00 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=08992c51-8fe9-4d37-85cc-42ff337bda00
CHEMBL5315119,CHEMBL3622821,UPADACITINIB,Black Box Warning,vascular toxicity,None,United States: None,None,None,EFO:0011062,
CHEMBL991,CHEMBL991,STAVUDINE,Black Box Warning,hepatotoxicity,None,United States: None,None,None,EFO:0011052,Type: DailyMed RefID: 17e597bc-d663-4d8e-a5d3-39816b628996 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=17e597bc-d663-4d8e-a5d3-39816b628996
CHEMBL163,CHEMBL163,RITONAVIR,Black Box Warning,None,None,United States: None,None,None,None,Type: DailyMed RefID: 2849298e-de6e-47bb-8194-56e075b33fc3 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=2849298e-de6e-47bb-8194-56e075b33fc3|Type: DailyMed RefID: 768df83f-822d-468a-81dc-0426e2e8d13f URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=768df83f-822d-468a-81dc-0426e2e8d13f|Type: DailyMed RefID: db633374-6d8e-4622-9fe1-f9d68baa59bb URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=db633374-6d8e-4622-9fe1-f9d68baa59bb
CHEMBL527,CHEMBL527,PIROXICAM,Black Box Warning,cardiotoxicity,None,United States: None,None,None,EFO:1001482,Type: DailyMed RefID: 549c92e1-114b-0203-e054-00144ff8d46c URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=549c92e1-114b-0203-e054-00144ff8d46c|Type: DailyMed RefID: 3fa3d666-3154-23a7-1c69-915cd6f6a87c URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3fa3d666-3154-23a7-1c69-915cd6f6a87c|Type: FDA RefID: 0373da3a-7779-4e26-87f1-cd346018282c URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=0373da3a-7779-4e26-87f1-cd346018282c|Type: FDA RefID: 923a81d7-78e7-48e9-901d-e3ce3539aba3 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=923a81d7-78e7-48e9-901d-e3ce3539aba3
CHEMBL3545306,CHEMBL3545306,SULFUR HEXAFLUORIDE LIPID MICROSPHERE,Black Box Warning,None,None,United States: None,None,None,None,
CHEMBL122,CHEMBL122,ROFECOXIB,Black Box Warning,None,None,United States: None,None,None,None,
CHEMBL527,CHEMBL527,PIROXICAM,Black Box Warning,neurotoxicity,None,United States: None,None,None,EFO:0011057,Type: DailyMed RefID: 3fa3d666-3154-23a7-1c69-915cd6f6a87c URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3fa3d666-3154-23a7-1c69-915cd6f6a87c|Type: DailyMed RefID: 549c92e1-114b-0203-e054-00144ff8d46c URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=549c92e1-114b-0203-e054-00144ff8d46c|Type: FDA RefID: 0373da3a-7779-4e26-87f1-cd346018282c URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=0373da3a-7779-4e26-87f1-cd346018282c|Type: FDA RefID: 923a81d7-78e7-48e9-901d-e3ce3539aba3 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=923a81d7-78e7-48e9-901d-e3ce3539aba3
CHEMBL15770,CHEMBL15770,SULINDAC,Black Box Warning,gastrointestinal toxicity,None,United States: None,None,None,EFO:0011050,Type: DailyMed RefID: 6db52fd3-172f-47ab-8aa6-4f3d031c6b25 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=6db52fd3-172f-47ab-8aa6-4f3d031c6b25|Type: DailyMed RefID: 473edb3e-ccaa-4a74-8dc8-6a053c52d3e0 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=473edb3e-ccaa-4a74-8dc8-6a053c52d3e0|Type: DailyMed RefID: 96c73bd2-4577-487d-a642-bd8f91e94c3a URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=96c73bd2-4577-487d-a642-bd8f91e94c3a|Type: DailyMed RefID: a47e4259-d44b-4b7b-b517-841cb6840982 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=a47e4259-d44b-4b7b-b517-841cb6840982|Type: FDA RefID: d94e8865-d151-4fb1-bacd-f4e43819e3c2 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=d94e8865-d151-4fb1-bacd-f4e43819e3c2|Type: FDA RefID: d150c3f3-c267-4d48-9502-4700670c954b URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=d150c3f3-c267-4d48-9502-4700670c954b
CHEMBL843,CHEMBL121,ROSIGLITAZONE,Black Box Warning,cardiotoxicity,None,United States: None,None,None,EFO:1001482,Type: DailyMed RefID: ec682aec-e98f-41a1-9d21-eb7580ea3a8a URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=ec682aec-e98f-41a1-9d21-eb7580ea3a8a
CHEMBL1200410,CHEMBL1321,PROCARBAZINE,Black Box Warning,None,None,United States: None,None,None,None,
CHEMBL15770,CHEMBL15770,SULINDAC,Black Box Warning,cardiotoxicity,None,United States: None,None,None,EFO:1001482,Type: DailyMed RefID: 6db52fd3-172f-47ab-8aa6-4f3d031c6b25 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=6db52fd3-172f-47ab-8aa6-4f3d031c6b25|Type: DailyMed RefID: 473edb3e-ccaa-4a74-8dc8-6a053c52d3e0 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=473edb3e-ccaa-4a74-8dc8-6a053c52d3e0|Type: DailyMed RefID: 96c73bd2-4577-487d-a642-bd8f91e94c3a URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=96c73bd2-4577-487d-a642-bd8f91e94c3a|Type: DailyMed RefID: a47e4259-d44b-4b7b-b517-841cb6840982 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=a47e4259-d44b-4b7b-b517-841cb6840982|Type: FDA RefID: d94e8865-d151-4fb1-bacd-f4e43819e3c2 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=d94e8865-d151-4fb1-bacd-f4e43819e3c2|Type: FDA RefID: d150c3f3-c267-4d48-9502-4700670c954b URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=d150c3f3-c267-4d48-9502-4700670c954b
CHEMBL1082607,CHEMBL1263,SALMETEROL,Black Box Warning,respiratory toxicity,None,United States: None,None,None,EFO:0011060,Type: DailyMed RefID: 12d9728e-6b5c-4aee-bfb0-745e542ed2e4 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=12d9728e-6b5c-4aee-bfb0-745e542ed2e4
CHEMBL103,CHEMBL103,PROGESTERONE,Black Box Warning,cardiotoxicity,None,United States: None,None,None,EFO:1001482,Type: DailyMed RefID: 904c4dad-00c9-4c7a-810e-edcd9e535a56 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=904c4dad-00c9-4c7a-810e-edcd9e535a56|Type: DailyMed RefID: d9e6ec7d-85ea-41a7-88ec-88cac22d5b7d URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=d9e6ec7d-85ea-41a7-88ec-88cac22d5b7d|Type: DailyMed RefID: 22ca70fe-0f1c-467c-8c67-593dd472110f URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=22ca70fe-0f1c-467c-8c67-593dd472110f|Type: DailyMed RefID: 3acad9b0-7ec6-4d5e-9852-32ffadbbed6d URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3acad9b0-7ec6-4d5e-9852-32ffadbbed6d|Type: FDA RefID: 1220b231-4765-4879-acb8-d7887d863a28 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=1220b231-4765-4879-acb8-d7887d863a28|Type: FDA RefID: 120db25d-2056-462b-a4a9-caed3552e73e URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=120db25d-2056-462b-a4a9-caed3552e73e|Type: FDA RefID: 0bf317a8-96d6-849d-7850-9084205a5315 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=0bf317a8-96d6-849d-7850-9084205a5315
CHEMBL786,CHEMBL83,TAMOXIFEN,Black Box Warning,neurotoxicity,None,United States: None,None,None,EFO:0011057,Type: DailyMed RefID: 9b8a4211-120f-4981-ad69-928accb97637 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=9b8a4211-120f-4981-ad69-928accb97637|Type: DailyMed RefID: 1bb81dd5-8d4e-4d6d-b030-a8ff2a3d4f55 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=1bb81dd5-8d4e-4d6d-b030-a8ff2a3d4f55|Type: DailyMed RefID: 7ee3d3d2-85d1-4018-8e70-5ed8a64ae1f0 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=7ee3d3d2-85d1-4018-8e70-5ed8a64ae1f0|Type: DailyMed RefID: fea92349-6e44-429c-9d8c-38b9a49a8ad5 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=fea92349-6e44-429c-9d8c-38b9a49a8ad5|Type: DailyMed RefID: 8e02d45c-2b87-4c2f-8d75-b848172fafde URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=8e02d45c-2b87-4c2f-8d75-b848172fafde|Type: FDA RefID: cadef490-5dc6-7230-e053-2a95a90a5551 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=cadef490-5dc6-7230-e053-2a95a90a5551|Type: FDA RefID: c82205a3-ae0c-4ce5-b04b-9581cd8c70d4 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=c82205a3-ae0c-4ce5-b04b-9581cd8c70d4|Type: FDA RefID: a596c715-8e30-43c1-aba3-4fe5de6729fa URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=a596c715-8e30-43c1-aba3-4fe5de6729fa
CHEMBL154111,CHEMBL154111,SALSALATE,Black Box Warning,neurotoxicity,None,United States: None,None,None,EFO:0011057,Type: DailyMed RefID: 1e63322d-8171-48a0-93db-6f737630fe16 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=1e63322d-8171-48a0-93db-6f737630fe16|Type: DailyMed RefID: abb9570f-3866-4f6c-befc-2ca9f1f0902b URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=abb9570f-3866-4f6c-befc-2ca9f1f0902b|Type: DailyMed RefID: 4ba8505a-c5bd-430a-9888-42910df46995 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4ba8505a-c5bd-430a-9888-42910df46995|Type: FDA RefID: d7e794d0-fa25-4709-b126-ada3576b4eb6 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=d7e794d0-fa25-4709-b126-ada3576b4eb6|Type: FDA RefID: 8bc31246-b962-46fd-b235-26c34b1b0781 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=8bc31246-b962-46fd-b235-26c34b1b0781|Type: FDA RefID: cef8d6d6-a4e8-4502-8e2f-7cd5129a434c URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=cef8d6d6-a4e8-4502-8e2f-7cd5129a434c
CHEMBL103,CHEMBL103,PROGESTERONE,Black Box Warning,vascular toxicity,None,United States: None,None,None,EFO:0011062,Type: DailyMed RefID: 904c4dad-00c9-4c7a-810e-edcd9e535a56 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=904c4dad-00c9-4c7a-810e-edcd9e535a56|Type: DailyMed RefID: 3acad9b0-7ec6-4d5e-9852-32ffadbbed6d URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3acad9b0-7ec6-4d5e-9852-32ffadbbed6d|Type: DailyMed RefID: d9e6ec7d-85ea-41a7-88ec-88cac22d5b7d URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=d9e6ec7d-85ea-41a7-88ec-88cac22d5b7d|Type: DailyMed RefID: 22ca70fe-0f1c-467c-8c67-593dd472110f URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=22ca70fe-0f1c-467c-8c67-593dd472110f|Type: FDA RefID: 1220b231-4765-4879-acb8-d7887d863a28 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=1220b231-4765-4879-acb8-d7887d863a28|Type: FDA RefID: 0bf317a8-96d6-849d-7850-9084205a5315 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=0bf317a8-96d6-849d-7850-9084205a5315|Type: FDA RefID: 120db25d-2056-462b-a4a9-caed3552e73e URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=120db25d-2056-462b-a4a9-caed3552e73e
CHEMBL1201777,CHEMBL1201776,TAPENTADOL,Black Box Warning,respiratory toxicity,None,United States: None,None,None,EFO:0011060,Type: DailyMed RefID: 40671852-846e-4bc1-8e15-1f71add24414 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=40671852-846e-4bc1-8e15-1f71add24414|Type: DailyMed RefID: 8e908885-c71b-4b7e-9b1b-f724279d74c8 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=8e908885-c71b-4b7e-9b1b-f724279d74c8|Type: DailyMed RefID: 86044479-4ad5-435e-9e15-4d7f34a4c320 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=86044479-4ad5-435e-9e15-4d7f34a4c320
CHEMBL154111,CHEMBL154111,SALSALATE,Black Box Warning,cardiotoxicity,None,United States: None,None,None,EFO:1001482,Type: DailyMed RefID: 1e63322d-8171-48a0-93db-6f737630fe16 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=1e63322d-8171-48a0-93db-6f737630fe16|Type: DailyMed RefID: abb9570f-3866-4f6c-befc-2ca9f1f0902b URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=abb9570f-3866-4f6c-befc-2ca9f1f0902b|Type: DailyMed RefID: 4ba8505a-c5bd-430a-9888-42910df46995 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4ba8505a-c5bd-430a-9888-42910df46995|Type: FDA RefID: cef8d6d6-a4e8-4502-8e2f-7cd5129a434c URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=cef8d6d6-a4e8-4502-8e2f-7cd5129a434c|Type: FDA RefID: d7e794d0-fa25-4709-b126-ada3576b4eb6 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=d7e794d0-fa25-4709-b126-ada3576b4eb6|Type: FDA RefID: 8bc31246-b962-46fd-b235-26c34b1b0781 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=8bc31246-b962-46fd-b235-26c34b1b0781
CHEMBL1671,CHEMBL27,PROPRANOLOL,Black Box Warning,cardiotoxicity,None,United States: None,None,None,EFO:1001482,Type: DailyMed RefID: ac196ff5-9215-402b-bc57-69aa87f8bade URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=ac196ff5-9215-402b-bc57-69aa87f8bade|Type: DailyMed RefID: 753ab3cb-e7ee-424b-aa7d-195b5871a40e URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=753ab3cb-e7ee-424b-aa7d-195b5871a40e
CHEMBL3301680,CHEMBL507870,TELAVANCIN,Black Box Warning,nephrotoxicity,None,United States: None,None,None,EFO:0011056,Type: DailyMed RefID: c09655ea-7af5-4443-a769-86e416214f59 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=c09655ea-7af5-4443-a769-86e416214f59|Type: FDA RefID: 5359b759-db7c-4672-9e8a-59c93869bd91 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=5359b759-db7c-4672-9e8a-59c93869bd91
CHEMBL114,CHEMBL114,SAQUINAVIR,Black Box Warning,None,None,United States: None,None,None,None,
CHEMBL1518,CHEMBL1518,PROPYLTHIOURACIL,Black Box Warning,hepatotoxicity,None,United States: None,None,None,EFO:0011052,Type: DailyMed RefID: b0c23a2c-b250-4c0d-9b2a-c1483faa2ca0 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=b0c23a2c-b250-4c0d-9b2a-c1483faa2ca0|Type: DailyMed RefID: d819e532-09ac-434a-84a6-636c4204c7aa URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=d819e532-09ac-434a-84a6-636c4204c7aa|Type: FDA RefID: 84eae11a-b572-4570-b288-ac2cdd374186 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=84eae11a-b572-4570-b288-ac2cdd374186|Type: FDA RefID: a251e4cb-01f1-4fd8-bd30-362126b85073 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=a251e4cb-01f1-4fd8-bd30-362126b85073
CHEMBL374731,CHEMBL374731,TELBIVUDINE,Black Box Warning,None,None,United States: None,None,None,None,
CHEMBL413,CHEMBL413,SIROLIMUS,Black Box Warning,immune system toxicity,None,United States: None,None,None,EFO:0011053,Type: DailyMed RefID: 6a85ad01-8144-4d9c-e053-2991aa0a4f85 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=6a85ad01-8144-4d9c-e053-2991aa0a4f85|Type: DailyMed RefID: 3275b824-3f82-4151-2ab2-0036a9ba0acc URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3275b824-3f82-4151-2ab2-0036a9ba0acc|Type: FDA RefID: 57fb4d90-3ccb-4a69-af1e-53be83f7a504 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=57fb4d90-3ccb-4a69-af1e-53be83f7a504|Type: FDA RefID: cdc49844-3e77-41d3-8287-b16d0c4742c5 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=cdc49844-3e77-41d3-8287-b16d0c4742c5|Type: FDA RefID: c3f305d7-8fbd-44d6-bb46-0ce30cac3656 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=c3f305d7-8fbd-44d6-bb46-0ce30cac3656
CHEMBL1201651,CHEMBL1201651,PROTAMINE SULFATE,Black Box Warning,vascular toxicity,None,United States: None,None,None,EFO:0011062,Type: DailyMed RefID: 7a31fc4c-579f-45cc-9559-39cfad9a57b3 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=7a31fc4c-579f-45cc-9559-39cfad9a57b3|Type: DailyMed RefID: 8df0a819-9e1a-44ce-97a6-3ea82c867d44 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=8df0a819-9e1a-44ce-97a6-3ea82c867d44
CHEMBL1136,CHEMBL1136,TELITHROMYCIN,Black Box Warning,None,None,United States: None,None,None,None,
CHEMBL93268,CHEMBL1161681,NITROUS ACID,Black Box Warning,hematological toxicity,None,United States: None,None,None,EFO:0011051,Type: DailyMed RefID: 52f01c6e-172a-47a9-98a6-9eab7651a032 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=52f01c6e-172a-47a9-98a6-9eab7651a032
CHEMBL1200332,CHEMBL668,PROTRIPTYLINE,Black Box Warning,psychiatric toxicity,None,United States: None,None,None,EFO:0011059,Type: DailyMed RefID: 9a773f26-2d86-4b5e-abfa-ef5718c8184b URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=9a773f26-2d86-4b5e-abfa-ef5718c8184b|Type: DailyMed RefID: 700abc58-9362-4ef5-9d7a-dd3c4d364d0a URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=700abc58-9362-4ef5-9d7a-dd3c4d364d0a|Type: DailyMed RefID: a023e637-bee9-8c86-e053-2a95a90aa488 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=a023e637-bee9-8c86-e053-2a95a90aa488|Type: FDA RefID: bd0a9e79-2af5-42a8-8afd-5ef69f934838 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=bd0a9e79-2af5-42a8-8afd-5ef69f934838
CHEMBL810,CHEMBL810,TEMOZOLOMIDE,Black Box Warning,None,None,United States: None,None,None,None,
CHEMBL1651906,CHEMBL1651906,STREPTOZOCIN,Black Box Warning,nephrotoxicity,None,United States: None,None,None,EFO:0011056,Type: DailyMed RefID: 15d161ed-9e7b-4c92-ba45-0556d2423e67 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=15d161ed-9e7b-4c92-ba45-0556d2423e67
CHEMBL812,CHEMBL1115,PYRIDOSTIGMINE,Black Box Warning,None,None,United States: None,None,None,None,Type: DailyMed RefID: 0b296555-c32f-42db-b5f3-ea981a3dd2f8 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=0b296555-c32f-42db-b5f3-ea981a3dd2f8
CHEMBL452231,CHEMBL452231,TENIPOSIDE,Black Box Warning,hematological toxicity,None,United States: None,None,None,EFO:0011051,Type: DailyMed RefID: f19cf6d7-a1c8-42ec-844c-c798512139d9 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=f19cf6d7-a1c8-42ec-844c-c798512139d9
CHEMBL1651906,CHEMBL1651906,STREPTOZOCIN,Black Box Warning,hematological toxicity,None,United States: None,None,None,EFO:0011051,Type: DailyMed RefID: 15d161ed-9e7b-4c92-ba45-0556d2423e67 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=15d161ed-9e7b-4c92-ba45-0556d2423e67
CHEMBL1201011,CHEMBL1592,QUINAPRIL,Black Box Warning,teratogenicity,None,United States: None,None,None,EFO:0009880,Type: DailyMed RefID: f33dbbb1-1a4a-42b0-a5c5-3ac905823206 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=f33dbbb1-1a4a-42b0-a5c5-3ac905823206|Type: DailyMed RefID: 4d680b89-d236-4f15-9d29-d3f584093e3f URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4d680b89-d236-4f15-9d29-d3f584093e3f|Type: DailyMed RefID: 1b5809a8-873d-44cb-af59-e0d8fc81b385 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=1b5809a8-873d-44cb-af59-e0d8fc81b385|Type: FDA RefID: 2efb2ede-a49b-4e3e-9c93-4c202f67211f URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=2efb2ede-a49b-4e3e-9c93-4c202f67211f|Type: FDA RefID: c1fb3f33-64a8-4f19-b491-dd33598c2d83 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=c1fb3f33-64a8-4f19-b491-dd33598c2d83
